Project ID,Project Name,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
68530,COOP CITY.HRP.FY20,03/30/2020,,977822,120,DONIZETTI PLACE,Bronx,10475,2051410120,2128846,BX-10,12,46201,BX13,40.875757,-73.832522,40.87501,-73.828362,,Preservation,No,Non Prevailing Wage,0,95,55,0,0,0,0,100,0,50,0,0,0,0,0,150,150,150
68530,COOP CITY.HRP.FY20,03/30/2020,,977823,140,DONIZETTI PLACE,Bronx,10475,2051410120,2128847,BX-10,12,46201,BX13,40.875884,-73.832862,40.87501,-73.828362,,Preservation,No,Non Prevailing Wage,0,106,69,0,0,0,0,50,75,50,0,0,0,0,0,175,175,175
68530,COOP CITY.HRP.FY20,03/30/2020,,977825,120,DREISER LOOP,Bronx,10475,2051410120,2128852,BX-10,12,46201,BX13,40.877332,-73.828092,40.87501,-73.828362,,Preservation,No,Non Prevailing Wage,0,156,51,0,0,0,23,46,115,23,0,0,0,0,0,207,207,207
68530,COOP CITY.HRP.FY20,03/30/2020,,977830,120,DARROW PLACE,Bronx,10475,2051410120,2128848,BX-10,12,46201,BX13,40.877911,-73.831714,40.87501,-73.828362,,Preservation,No,Non Prevailing Wage,0,89,61,0,0,0,0,100,0,50,0,0,0,0,0,150,150,150
68530,COOP CITY.HRP.FY20,03/30/2020,,977831,140,DARROW PLACE,Bronx,10475,2051410120,2128849,BX-10,12,46201,BX13,40.878032,-73.832014,40.87501,-73.828362,,Preservation,No,Non Prevailing Wage,0,108,67,0,0,0,0,50,75,50,0,0,0,0,0,175,175,175
68530,COOP CITY.HRP.FY20,03/30/2020,,977834,120,DEBS PLACE,Bronx,10475,2051410120,2128855,BX-10,12,46201,BX13,40.87647,-73.8277,40.87501,-73.828362,,Preservation,No,Non Prevailing Wage,0,93,57,0,0,0,0,100,0,50,0,0,0,0,0,150,150,150
68530,COOP CITY.HRP.FY20,03/30/2020,,977835,140,DEBS PLACE,Bronx,10475,2051410120,2128856,BX-10,12,46201,BX13,40.876373,-73.827425,40.87501,-73.828362,,Preservation,No,Non Prevailing Wage,0,111,64,0,0,0,0,50,75,50,0,0,0,0,0,175,175,175
68530,COOP CITY.HRP.FY20,03/30/2020,,977836,120,CARVER LOOP,Bronx,10475,2051410120,2128853,BX-10,12,46201,BX13,40.878028,-73.825873,40.87501,-73.828362,,Preservation,No,Non Prevailing Wage,0,93,57,0,0,0,0,100,0,50,0,0,0,0,0,150,150,150
68530,COOP CITY.HRP.FY20,03/30/2020,,977837,140,CARVER LOOP,Bronx,10475,2051410120,2128854,BX-10,12,46201,BX13,40.878142,-73.826199,40.87501,-73.828362,,Preservation,No,Non Prevailing Wage,0,114,61,0,0,0,0,50,75,50,0,0,0,0,0,175,175,175
68530,COOP CITY.HRP.FY20,03/30/2020,,991630,80,ERSKINE PLACE,Bronx,10475,2051350090,2072351,BX-10,12,302,BX13,40.860757,-73.823157,40.86128,-73.823481,,Preservation,No,Non Prevailing Wage,0,147,60,0,0,0,23,46,115,23,0,0,0,0,0,207,207,207
69757,88-56 162ND STREET,03/27/2020,,993213,88-56,162 STREET,Queens,11432,4097670059,,QN-12,24,44602,QN61,40.707475,-73.799639,40.70687,-73.799561,,New Construction,No,Non Prevailing Wage,0,0,0,0,16,0,0,8,8,0,0,0,0,0,16,0,16,16
69756,15 HUNTERFLY PLACE,03/26/2020,07/10/2020,992136,15,HUNTERFLY PLACE,Brooklyn,11233,,,BK-03,36,299,BK61,40.677777,-73.928317,,,07/10/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8
69755,701 QUINCY STREET,03/24/2020,,359549,701,QUINCY STREET,Brooklyn,11221,3016260051,,BK-03,36,291,BK35,40.689252,-73.930789,40.68947,-73.930818,,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,2,6
69775,102 QUINCY STREET,03/24/2020,03/24/2020,990218,102,QUINCY STREET,Brooklyn,11238,3019730039,,BK-03,35,229,BK69,40.686177,-73.957395,40.68597,-73.957154,03/24/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,7
69754,1705 EAST 17TH STREET,03/20/2020,,989484,1702,QUENTIN ROAD,Brooklyn,11229,3068000001,,BK-15,48,552,BK44,40.608475,-73.956141,40.60824,-73.956011,,New Construction,No,Non Prevailing Wage,0,0,0,0,11,0,2,3,6,0,0,0,0,0,11,0,11,35
69753,710 GRAND STREET,03/17/2020,09/25/2020,302834,710,GRAND STREET,Brooklyn,11211,3027880019,,BK-01,34,495,BK90,40.71158,-73.944476,40.71135,-73.944329,09/25/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,6
69752,836 MONROE STREET,03/16/2020,06/26/2020,990327,291,FENIMORE STREET,Brooklyn,11225,3050390075,,BK-09,40,802,BK60,40.658568,-73.952543,40.65876,-73.952691,06/26/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,2,0,1,0,0,0,0,0,3,0,3,7
69750,146 ERASMUS STREET,03/13/2020,08/21/2020,289750,146,ERASMUS STREET,Brooklyn,11226,3051080027,,BK-17,40,824,BK95,40.649727,-73.950777,40.64946,-73.950867,08/21/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,10
69751,2006 LEXINGTON AVENUE,03/13/2020,03/13/2020,938730,2006,LEXINGTON AVENUE,Manhattan,10035,1017710017,,MN-11,9,196,MN34,40.802543,-73.938773,40.80269,-73.938845,03/13/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10
69749,755 & 765 BEDFORD AVENUE,03/12/2020,03/12/2020,207151,765,BEDFORD AVENUE,Brooklyn,11205,3017150014,,BK-03,33,1237,BK75,40.697716,-73.956757,40.69776,-73.956461,03/12/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0,9,27
69748,416 LENOX AVENUE,03/09/2020,09/21/2020,23589,416,LENOX AVENUE,Manhattan,10037,1017280070,,MN-10,9,208,MN03,40.811408,-73.942825,40.81124,-73.942478,09/21/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,12
69800,CONFIDENTIAL,03/09/2020,03/09/2020,,----,----,Queens,,,,QN-12,24,,,,,,,03/09/2020,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
69801,CONFIDENTIAL,03/09/2020,03/09/2020,,----,----,Bronx,,,,BX-02,17,,,,,,,03/09/2020,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
69747,225 HOWARD AVENUE,03/06/2020,03/06/2020,937965,225,HOWARD AVENUE,Brooklyn,11233,3015190004,,BK-03,41,379,BK35,40.680387,-73.919484,40.68041,-73.919228,03/06/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6
69746,3-31 ST. NICHOLAS AVENUE,03/05/2020,,293995,1274,FLUSHING AVENUE,Brooklyn,11237,3031690001,,BK-04,34,447,BK77,40.708452,-73.922953,40.70847,-73.922527,,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,2,3,0,0,0,0,0,6,0,6,18
69666,CONFIDENTIAL,02/28/2020,02/28/2020,,----,----,Queens,,,,QN-08,24,,,,,,,02/28/2020,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
69668,CONFIDENTIAL,02/28/2020,02/28/2020,,----,----,Staten Island,,,,SI-03,51,,,,,,,02/28/2020,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
69745,THE MILO,02/28/2020,02/28/2020,302896,855,GRAND STREET,Brooklyn,11211,3029220046,,BK-01,34,481,BK90,40.712239,-73.939559,40.71245,-73.939649,,New Construction,No,Non Prevailing Wage,0,0,7,0,0,0,0,3,4,0,0,0,0,0,7,0,7,35
69744,3603 BARNES AVENUE,02/27/2020,10/09/2020,993271,3603,BARNES AVENUE,Bronx,10467,2046610074,,BX-12,12,380,BX44,40.878585,-73.861639,40.87849,-73.861907,10/09/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,1,1,0,0,0,0,0,3,0,3,10
69743,1603 LINCOLN PLACE APARTMENTS,02/24/2020,06/04/2021,326460,1603,LINCOLN PLACE,Brooklyn,11233,3013870064,,BK-08,41,359,BK61,40.669342,-73.923643,40.66954,-73.923524,06/04/2021,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,3,1,0,0,0,0,0,0,4,0,4,13
69672,CONFIDENTIAL,02/21/2020,02/21/2020,,----,----,Manhattan,,,,MN-10,9,,,,,,,02/21/2020,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
69673,CONFIDENTIAL,02/21/2020,02/21/2020,,----,----,Queens,,,,QN-12,27,,,,,,,02/21/2020,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
69741,1315 REVEREND JAMES A POLITE AVENUE,02/21/2020,07/02/2020,989369,1315,REV JAMES POLITE AVENUE,Bronx,10459,2029720007,,BX-03,16,125,BX35,40.830497,-73.894955,40.83043,-73.895186,07/02/2020,New Construction,No,Non Prevailing Wage,0,0,0,1,2,0,0,0,2,1,0,0,0,0,3,0,3,8
69742,1950 HOBART AVENUE,02/21/2020,02/21/2020,988546,1950,HOBART AVENUE,Bronx,10461,2042350020,,BX-10,13,300,BX10,40.850515,-73.831169,40.85082,-73.830933,02/21/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,9
69736,336/338 EAST 28TH STREET,02/14/2020,04/23/2021,991923,336,EAST 28 STREET,Brooklyn,11226,3051930021,,BK-17,45,828,BK95,40.642192,-73.950577,40.64217,-73.950854,04/23/2021,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,13
69737,481 EAST 21ST STREET,02/14/2020,05/15/2020,993721,481,EAST 21 STREET,Brooklyn,11226,3051640043,,BK-14,40,51602,BK42,40.642541,-73.958511,40.6425,-73.95827,05/15/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10
69670,CONFIDENTIAL,02/12/2020,02/12/2020,,----,----,Queens,,,,QN-13,27,,,,,,,02/12/2020,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
69671,CONFIDENTIAL,02/12/2020,02/12/2020,,----,----,Bronx,,,,BX-07,11,,,,,,,02/12/2020,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
69735,216 BOERUM STREET APARTMENTS,02/12/2020,02/12/2020,210967,216,BOERUM STREET,Brooklyn,11206,3030820012,,BK-01,34,485,BK78,40.70625,-73.939117,40.70604,-73.939114,02/12/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
63326,469 TOMPKINS AVE.GHPP.FY20,02/11/2020,,381711,469,TOMPKINS AVENUE,Brooklyn,11216,3018520005,3053349,BK-03,36,269,BK75,40.681349,-73.943499,40.6814,-73.943229,,Preservation,No,Non Prevailing Wage,0,0,5,1,0,0,3,2,1,0,0,0,0,0,6,0,6,6
69733,312 & 314 KEAP STREET,02/11/2020,02/11/2020,318921,312,KEAP STREET,Brooklyn,11211,3024630001,,BK-01,34,527,BK73,40.707953,-73.955304,40.70786,-73.955029,02/11/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,2,3,0,0,0,0,0,0,5,0,5,13
69734,VICTORY HIGHLANDS,02/11/2020,05/28/2020,987250,7,HIGHLAND AVENUE,Staten Island,10301,,,SI-01,49,39,SI08,40.619537,-74.099393,,,05/28/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,2
69734,VICTORY HIGHLANDS,02/11/2020,05/28/2020,987251,11,HIGHLAND AVENUE,Staten Island,10301,,,SI-01,49,39,SI08,40.619482,-74.099278,,,05/28/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,2
69734,VICTORY HIGHLANDS,02/11/2020,05/28/2020,987252,15,HIGHLAND AVENUE,Staten Island,10301,,,SI-01,49,39,SI08,40.619428,-74.099166,,,05/28/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,14
69732,1810 CROTONA PARK EAST APARTMENTS,02/10/2020,03/11/2020,992666,1810,CROTONA PARK EAST,Bronx,10457,2029420001,,BX-03,17,163,BX99,40.837941,-73.895254,40.83853,-73.892991,03/11/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,1,3,3,0,0,0,0,0,7,0,7,23
69740,516 WEST 162 STREET APARTMENTS,02/10/2020,02/10/2020,966857,516,WEST 162 STREET,Manhattan,10032,1021200026,,MN-12,7,245,MN36,40.836351,-73.940628,40.83622,-73.940925,02/10/2020,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,3,1,0,0,0,0,0,4,0,4,20
69730,1600 EAST 19TH STREET,02/07/2020,,248187,1590,EAST 19 STREET,Brooklyn,11230,3067650046,,BK-14,48,544,BK43,40.611532,-73.954943,40.61107,-73.955048,,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,3,4,0,0,0,0,0,7,0,7,22
69731,ALEXANDER LOFTS,02/07/2020,09/28/2020,44876,141,ALEXANDER AVENUE,Bronx,10454,2023090023,,BX-01,8,19,BX39,40.807386,-73.927104,40.80754,-73.92739,09/28/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,16
69731,ALEXANDER LOFTS,02/07/2020,09/28/2020,996030,139,ALEXANDER AVENUE,Bronx,10454,2023090024,,BX-01,8,19,BX39,40.807359,-73.927122,40.80748,-73.927437,09/28/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,6
69729,800 EMPIRE BOULEVARD APARTMENTS,02/06/2020,07/21/2020,981254,800,EMPIRE BOULEVARD,Brooklyn,11213,3014270020,,BK-09,41,355,BK63,40.663674,-73.935873,40.66347,-73.935397,07/21/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,11,0,0,5,6,0,0,0,0,0,11,0,11,35
69727,2365 ATLANTIC AVENUE,02/04/2020,03/11/2020,975725,2365,ATLANTIC AVENUE,Brooklyn,11233,3015720039,,BK-16,37,367,BK79,40.676129,-73.906803,40.67641,-73.906698,03/11/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8
69728,263 FRANKLIN AVENUE APARTMENTS,02/04/2020,04/23/2020,295701,263,FRANKLIN AVENUE,Brooklyn,11205,3019410016,,BK-03,36,233,BK75,40.690407,-73.957212,40.6904,-73.956952,04/23/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,6,18
69726,194 LEXINGTON AVENUE,02/03/2020,06/26/2020,324967,194,LEXINGTON AVENUE,Brooklyn,11216,3018020013,,BK-03,36,243,BK75,40.687348,-73.953734,40.68712,-73.953738,06/26/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8
69725,"DIME, THE",01/28/2020,03/19/2021,979535,277,SOUTH 5 STREET,Brooklyn,11211,3024470035,,BK-01,34,525,BK73,40.70922,-73.957871,40.70959,-73.957925,03/19/2021,New Construction,No,Non Prevailing Wage,0,0,0,19,35,0,19,24,6,5,0,0,0,0,54,0,54,177
69723,187 JOHNSON AVENUE,01/27/2020,01/27/2020,318365,187,JOHNSON AVENUE,Brooklyn,11206,3030620036,,BK-01,34,493,BK78,40.706671,-73.942388,40.70686,-73.942486,01/27/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8
69724,371 STOCKHOLM STREET,01/27/2020,04/09/2021,995048,371,STOCKHOLM STREET,Brooklyn,11237,3032490035,,BK-04,37,445,BK77,40.704609,-73.917753,40.70476,-73.917937,04/09/2021,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,0,9,0,0,0,0,0,9,0,9,27
69721,2019 UNION STREET,01/24/2020,06/19/2020,383496,2019,UNION STREET,Brooklyn,11212,3035100024,,BK-16,41,900,BK81,40.667047,-73.92175,40.66693,-73.921444,06/19/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
69722,THE LOIS,01/24/2020,,970944,350,CLARKSON AVENUE,Brooklyn,11226,3048370027,,BK-17,40,818,BK95,40.655517,-73.94835,40.65515,-73.948607,,New Construction,No,Non Prevailing Wage,0,0,0,0,75,0,27,31,14,3,0,0,0,0,75,0,75,250
69719,1270 NEW YORK AVENUE,01/23/2020,09/18/2020,991384,1270,NEW YORK AVENUE,Brooklyn,11203,3049490031,,BK-17,45,830,BK91,40.642055,-73.945738,40.64194,-73.946033,09/18/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,12,0,0,12,0,0,0,0,0,0,12,0,12,39
69720,770 EAST 214TH STREET APARTMENTS,01/23/2020,,979808,770,EAST 214 STREET,Bronx,10467,2046610062,,BX-12,12,380,BX44,40.879201,-73.862567,40.87895,-73.862401,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,2,0,0,0,0,0,0,3,0,3,10
69551,CONFIDENTIAL,01/22/2020,,,----,----,Brooklyn,,,,BK-17,41,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4
69717,235 EAST 203RD STREET,01/22/2020,,67293,235,EAST 203 STREET,Bronx,10458,2033090030,,BX-07,11,413,BX05,40.873684,-73.885399,40.87385,-73.885268,,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,3,1,0,0,0,0,0,0,4,0,4,13
69718,594 BUSHWICK AVENUE,01/22/2020,,216092,594,BUSHWICK AVENUE,Brooklyn,11206,3031600024,,BK-04,34,389,BK78,40.6986,-73.934602,40.69832,-73.934646,,New Construction,No,Non Prevailing Wage,0,0,0,0,20,0,7,0,13,0,0,0,0,0,20,0,20,64
69715,250 LENOX ROAD APARTMENTS,01/21/2020,03/05/2021,988390,250,LENOX ROAD,Brooklyn,11226,3050850040,,BK-17,40,820,BK60,40.654064,-73.951235,40.65374,-73.951134,03/05/2021,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,4,4,0,0,0,0,0,0,8,0,8,24
69716,THE VITAGRAPH APARTMENTS,01/21/2020,02/05/2021,982141,1277,EAST 14 STREET,Brooklyn,11230,3067350080,,BK-14,44,768,BK43,40.618481,-73.961062,40.61878,-73.960413,02/05/2021,New Construction,No,Non Prevailing Wage,0,0,0,0,91,0,0,45,46,0,0,0,0,0,91,0,91,302
69517,CONFIDENTIAL,01/17/2020,01/17/2020,,----,----,Bronx,,,,BX-11,13,,,,,,,01/17/2020,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
69713,31-19 37TH STREET APARTMENTS,01/17/2020,02/28/2020,994948,31-17,37 STREET,Queens,11103,4006570032,,QN-01,22,61,QN70,40.761448,-73.919181,40.76143,-73.918874,02/28/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,12,0,2,4,6,0,0,0,0,0,12,0,12,38
69714,984 HALSEY STREET APARTMENTS,01/17/2020,01/17/2020,951714,984,HALSEY STREET,Brooklyn,11207,3034080014,,BK-04,37,401,BK78,40.686107,-73.914826,40.68591,-73.914679,01/17/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,8
69712,681 FRANKLIN AVENUE,01/16/2020,01/16/2020,974505,681,FRANKLIN AVENUE,Brooklyn,11238,3012247504,,BK-08,35,221,BK61,40.675321,-73.956277,40.67523,-73.956014,01/16/2020,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,2,9
69518,CONFIDENTIAL,01/14/2020,01/14/2020,,----,----,Queens,,,,QN-06,29,,,,,,,01/14/2020,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
69710,486-488 LEFFERTS AVENUE APARTMENTS,01/08/2020,03/07/2020,323561,486,LEFFERTS AVENUE,Brooklyn,11225,3013320012,,BK-09,40,806,BK60,40.662701,-73.945108,40.66243,-73.945065,03/07/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,5,0,0,0,0,0,0,6,0,6,18
69711,65-25 ROOSEVELT AVENUE,01/08/2020,02/19/2020,988818,65-25,ROOSEVELT AVENUE,Queens,11377,0,,QN-02,26,263,QN63,40.746149,-73.898163,40.74642,-73.898151,02/19/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,10
69707,2096 STRAUSS STREET APARTMENTS,01/07/2020,,378178,2096,STRAUSS STREET,Brooklyn,11212,3035690040,,BK-16,42,898,BK81,40.662655,-73.914773,40.66263,-73.915051,,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6
69708,3103 WEBSTER AVENUE,01/07/2020,,966827,3103,WEBSTER AVENUE,Bronx,10467,2033310048,,BX-07,11,425,BX43,40.870958,-73.877134,40.87119,-73.877242,,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,10,33
69709,THE RENNIE CONDOMINIUM,01/07/2020,01/07/2020,970092,2351,7 AVENUE,Manhattan,10030,0,,MN-10,9,228,MN03,40.81695,-73.942488,40.81671,-73.942051,01/07/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,27,0,0,13,14,0,0,0,0,0,0,27,27,134
69705,311 WILSON AVENUE APARTMENTS,01/06/2020,01/08/2021,396887,313,WILSON AVENUE,Brooklyn,11237,3033070001,,BK-04,37,433,BK77,40.696702,-73.918671,40.69688,-73.918502,01/08/2021,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,2,0,0,0,0,0,0,3,0,3,10
69706,PROSPECT PLAZA APARTMENTS,01/06/2020,05/18/2020,992363,135,PROSPECT AVENUE,Brooklyn,11215,3010510065,,BK-07,39,117,BK37,40.666346,-73.994146,40.66661,-73.994247,05/18/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,2,2,2,0,0,0,0,6,0,6,18
69703,303 SUMPTER STREET,01/03/2020,,379501,303,SUMPTER STREET,Brooklyn,11233,3015210066,,BK-16,41,371,BK79,40.680824,-73.912799,40.68104,-73.912835,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,8
69704,305 SUMPTER STREET,01/03/2020,05/21/2021,989174,305,SUMPTER STREET,Brooklyn,11233,3015210065,,BK-16,41,371,BK79,40.680833,-73.912735,40.68106,-73.912734,05/21/2021,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,9
68894,HP HUTCHINSON RIVER PARKWAY HDFC.HPO.FY20,12/31/2019,12/31/2019,942897,1632,HUTCHINSON RIVER PARKWAY,Bronx,10461,2041530008,2045760,BX-10,13,26601,BX10,40.844284,-73.836606,40.84434,-73.836284,12/31/2019,Preservation,Yes,Non Prevailing Wage,0,0,44,0,0,0,2,12,30,0,0,0,0,0,44,0,44,44
67286,ROCKAWAY VILLAGE PHASE 1B (RITA STARK SITE),12/30/2019,,986841,20-52,MOTT AVENUE,Queens,11691,4155370001,,QN-14,31,103202,QN15,40.604427,-73.753203,40.60571,-73.753022,,New Construction,No,Non Prevailing Wage,24,92,114,0,0,1,19,77,102,33,0,0,0,0,231,0,231,231
67286,ROCKAWAY VILLAGE PHASE 1B (RITA STARK SITE),12/30/2019,,989998,20-10,MOTT AVENUE,Queens,11691,4155370005,,QN-14,31,103202,QN15,40.604334,-73.752998,40.60461,-73.75303,,New Construction,No,Non Prevailing Wage,8,34,43,0,0,0,13,22,37,13,0,0,0,0,85,0,85,85
67693,680 ST. NICHOLAS AVENUE,12/30/2019,12/30/2019,28170,680,ST NICHOLAS AVENUE,Manhattan,10030,1020510054,1079811,MN-09,9,227,MN04,40.823321,-73.945088,40.82356,-73.944639,12/30/2019,Preservation,Yes,Non Prevailing Wage,49,8,2,1,0,0,11,16,32,1,0,0,0,0,60,0,60,60
67693,680 ST. NICHOLAS AVENUE,12/30/2019,12/30/2019,805979,356,WEST 145 STREET,Manhattan,10039,1020510054,1079813,MN-09,9,227,MN04,40.823823,-73.944289,40.82356,-73.944639,12/30/2019,Preservation,Yes,Non Prevailing Wage,36,8,3,4,0,1,0,30,15,7,0,0,0,0,52,0,52,52
68188,WEST 141ST STREET CLUSTER.PILLARS.FY20,12/30/2019,07/28/2021,41491,111,WEST 141 STREET,Manhattan,10030,1020100021,1060088,MN-10,9,230,MN03,40.818153,-73.938661,40.8185,-73.938939,07/28/2021,Preservation,No,Non Prevailing Wage,0,4,47,7,0,1,38,5,16,0,0,0,0,0,59,0,59,59
68188,WEST 141ST STREET CLUSTER.PILLARS.FY20,12/30/2019,07/28/2021,41496,148,WEST 141 STREET,Manhattan,10030,1020090045,1060070,MN-10,9,230,MN03,40.818488,-73.939502,40.8182,-73.93942,07/28/2021,Preservation,No,Non Prevailing Wage,2,2,18,8,0,0,0,30,0,0,0,0,0,0,30,0,30,30
68432,LINDEN PLAZA PRESERVATION LP.YR15.FY20,12/27/2019,,288856,750,ELDERT LANE,Brooklyn,11208,3042719001,3343249,BK-05,42,1208,BK82,40.671982,-73.863456,,,,Preservation,No,Non Prevailing Wage,0,25,7,0,0,0,1,0,24,7,0,0,0,0,32,0,32,32
68432,LINDEN PLAZA PRESERVATION LP.YR15.FY20,12/27/2019,,288857,760,ELDERT LANE,Brooklyn,11208,3042719001,3343250,BK-05,42,1208,BK82,40.671675,-73.863381,,,,Preservation,No,Non Prevailing Wage,0,46,248,0,0,0,32,115,97,50,0,0,0,0,294,0,294,294
68432,LINDEN PLAZA PRESERVATION LP.YR15.FY20,12/27/2019,,326066,675,LINCOLN AVENUE,Brooklyn,11208,3042710005,3095889,BK-05,42,1208,BK82,40.672675,-73.866436,40.67288,-73.865945,,Preservation,No,Non Prevailing Wage,3,50,265,0,0,1,35,124,107,53,0,0,0,0,319,0,319,319
68432,LINDEN PLAZA PRESERVATION LP.YR15.FY20,12/27/2019,,326090,735,LINCOLN AVENUE,Brooklyn,11208,3042719001,3343256,BK-05,42,1208,BK82,40.671189,-73.866071,,,,Preservation,No,Non Prevailing Wage,2,42,250,0,0,0,32,115,97,50,0,0,0,0,294,0,294,294
